seqnames,start,end,width,strand,name,Score,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr15,52568859,52569359,501,*,BRCA_158959,10.58472474,Promoter (<=1kb),15,52547045,52569030,21986,2,10776,ENST00000249822.9,0,ENSG00000128989,ARPP19,cAMP regulated phosphoprotein 19
chr15,60478079,60478579,501,*,BRCA_159359,10.48921511,Promoter (<=1kb),15,60453712,60478929,25218,2,79664,ENST00000558512.5,350,ENSG00000128915,ICE2,interactor of little elongation complex ELL subunit 2
chr15,92810498,92810998,501,*,BRCA_162765,10.36619684,Promoter (<=1kb),15,92808844,92809884,1041,2,124903558,ENST00000554082.1,-614,,LOC124903558,uncharacterized LOC124903558
chr15,49169896,49170396,501,*,BRCA_158740,10.34450328,Promoter (<=1kb),15,49170204,49328514,158311,1,2585,ENST00000396509.6,0,ENSG00000156958,GALK2,galactokinase 2
chr15,90594369,90594869,501,*,BRCA_162567,10.31455444,Promoter (<=1kb),15,90593713,90625940,32228,1,64784,ENST00000558005.1,656,ENSG00000140577,CRTC3,CREB regulated transcription coactivator 3
chr15,42736942,42737442,501,*,BRCA_158391,10.25918958,Promoter (<=1kb),15,42723544,42737128,13585,2,146059,ENST00000356231.4,0,ENSG00000140326,CDAN1,codanin 1
chr15,40239051,40239551,501,*,BRCA_158065,10.1897511,Promoter (<=1kb),15,40239054,40266003,26950,1,56924,ENST00000558055.5,0,ENSG00000137843,PAK6,p21 (RAC1) activated kinase 6
chr15,74817316,74817816,501,*,BRCA_161107,10.11071405,Promoter (1-2kb),15,74816223,74831233,15011,1,79748,ENST00000488000.6,1093,ENSG00000140506,LMAN1L,"lectin, mannose binding 1 like"
chr15,90934240,90934740,501,*,BRCA_162624,10.06109203,Promoter (<=1kb),15,90934041,90953716,19676,1,55898,ENST00000639885.1,199,ENSG00000140553,UNC45A,unc-45 myosin chaperone A
chr15,67253975,67254475,501,*,BRCA_160246,10.04046403,Promoter (<=1kb),15,67226699,67254654,27956,2,79719,ENST00000558725.5,179,ENSG00000103591,AAGAB,alpha and gamma adaptin binding protein
chr15,68817958,68818458,501,*,BRCA_160382,9.969863233,Promoter (<=1kb),15,68818221,68946122,127902,1,246777,ENST00000560188.1,0,ENSG00000258484,SPESP1,sperm equatorial segment protein 1
chr15,40569031,40569531,501,*,BRCA_158139,9.936560695,Promoter (<=1kb),15,40569299,40574949,5651,1,27079,ENST00000315616.12,0,ENSG00000166133,RPUSD2,RNA pseudouridine synthase domain containing 2
chr15,43168097,43168597,501,*,BRCA_158416,9.841282168,Promoter (<=1kb),15,43169015,43184385,15371,1,80021,ENST00000569369.1,-418,ENSG00000137842,TMEM62,transmembrane protein 62
chr15,74787733,74788233,501,*,BRCA_161093,9.777605266,Promoter (<=1kb),15,74788544,74803171,14628,1,1445,ENST00000567571.5,-311,ENSG00000103653,CSK,C-terminal Src kinase
chr15,65377361,65377861,501,*,BRCA_160027,9.756691365,Promoter (<=1kb),15,65327127,65378002,50876,2,9543,ENST00000327987.9,141,ENSG00000174498,IGDCC3,immunoglobulin superfamily DCC subclass member 3
chr15,50765453,50765953,501,*,BRCA_158801,9.732905758,Promoter (<=1kb),15,50702266,50765706,63441,2,84888,ENST00000261854.10,0,ENSG00000138600,SPPL2A,signal peptide peptidase like 2A
chr15,75758269,75758769,501,*,BRCA_161269,9.675875734,Promoter (<=1kb),15,75758491,75763322,4832,1,101929408,ENST00000658217.1,0,ENSG00000260288,LOC101929408,uncharacterized LOC101929408
chr15,31215675,31216175,501,*,BRCA_157576,9.670793641,Promoter (<=1kb),15,31216021,31224445,8425,1,102725022,ENST00000557928.1,0,,LINC02352,long intergenic non-protein coding RNA 2352
chr15,30991429,30991929,501,*,BRCA_157554,9.610150269,Promoter (<=1kb),15,30938941,30991628,52688,2,54893,ENST00000435680.6,0,ENSG00000166912,MTMR10,myotubularin related protein 10
chr15,63387675,63388175,501,*,BRCA_159768,9.499000498,Promoter (1-2kb),15,63390136,63432177,42042,1,102723344,ENST00000559379.5,-1961,,LINC02568,long intergenic non-protein coding RNA 2568
chr15,51829392,51829892,501,*,BRCA_158876,9.493600558,Promoter (<=1kb),15,51829628,51862983,33356,1,29766,ENST00000558455.1,0,ENSG00000138594,TMOD3,tropomodulin 3
chr15,48331149,48331649,501,*,BRCA_158674,9.460193054,Promoter (<=1kb),15,48331405,48342293,10889,1,1854,ENST00000558813.5,0,ENSG00000128951,DUT,deoxyuridine triphosphatase
chr15,91942972,91943472,501,*,BRCA_162692,9.431357302,Promoter (1-2kb),15,91941318,92104537,163220,1,28232,ENST00000556649.1,1654,ENSG00000176463,SLCO3A1,solute carrier organic anion transporter family member 3A1
chr15,89662995,89663495,501,*,BRCA_162355,9.41955963,Promoter (<=1kb),15,89627977,89663086,35110,2,374654,ENST00000696512.1,0,ENSG00000166813,KIF7,kinesin family member 7
chr15,48877816,48878316,501,*,BRCA_158712,9.371319383,Promoter (<=1kb),15,48878134,48880173,2040,1,23741,ENST00000530028.3,0,ENSG00000255302,EID1,EP300 interacting inhibitor of differentiation 1
chr15,69591864,69592364,501,*,BRCA_160500,9.359553797,Promoter (<=1kb),15,69592129,69612890,20762,1,104472713,ENST00000558411.1,0,ENSG00000245750,PCAT29,prostate cancer associated transcript 29
chr15,38251713,38252213,501,*,BRCA_157845,9.286882371,Promoter (<=1kb),15,38252836,38357249,104414,1,161742,ENST00000299084.9,-623,ENSG00000166068,SPRED1,sprouty related EVH1 domain containing 1
chr15,90529628,90530128,501,*,BRCA_162556,9.258011251,Promoter (<=1kb),15,90530063,90600646,70584,1,124903554,ENST00000561218.5,0,,LOC124903554,uncharacterized LOC124903554
chr15,29822259,29822759,501,*,BRCA_157529,9.198419532,Promoter (<=1kb),15,29699367,29822503,123137,2,7082,ENST00000346128.10,0,ENSG00000104067,TJP1,tight junction protein 1
chr15,55993442,55993942,501,*,BRCA_159046,9.094991433,Promoter (<=1kb),15,55826922,55993612,166691,2,4734,ENST00000435532.8,0,ENSG00000069869,NEDD4,NEDD4 E3 ubiquitin protein ligase
chr15,63048993,63049493,501,*,BRCA_159706,9.073567029,Promoter (<=1kb),15,63047694,63049248,1555,2,111064646,ENST00000560903.1,0,,TPM1-AS,TPM1 antisense RNA
chr15,45449806,45450306,501,*,BRCA_158570,9.071410683,Promoter (<=1kb),15,45450118,45513767,63650,1,105376714,ENST00000560647.5,0,,SLC30A4-AS1,SLC30A4 antisense RNA 1
chr15,50354708,50355208,501,*,BRCA_158791,8.986535814,Promoter (<=1kb),15,50354944,50357125,2182,1,100129387,ENST00000619314.2,0,,GABPB1-AS1,GABPB1 antisense RNA 1
chr15,38672927,38673427,501,*,BRCA_157874,8.977508362,Promoter (1-2kb),15,38671855,38678008,6154,1,105370775,ENST00000557946.1,1072,ENSG00000175779,LOC105370775,uncharacterized LOC105370775
chr15,53759505,53760005,501,*,BRCA_158999,8.965982806,Promoter (<=1kb),15,53513741,53759663,245923,2,256764,ENST00000360509.10,0,ENSG00000166415,WDR72,WD repeat domain 72
chr15,57706363,57706863,501,*,BRCA_159153,8.945250031,Promoter (<=1kb),15,57706712,57782762,76051,1,105370834,ENST00000482852.5,0,,LOC105370834,uncharacterized LOC105370834
chr15,40694863,40695363,501,*,BRCA_158147,8.925328063,Promoter (<=1kb),15,40686183,40695101,8919,2,100505648,ENST00000526635.2,0,ENSG00000245849,RAD51-AS1,RAD51 antisense RNA 1
chr15,45587076,45587576,501,*,BRCA_158581,8.868969665,Promoter (<=1kb),15,45587214,45607046,19833,1,26258,ENST00000567740.5,0,ENSG00000104164,BLOC1S6,biogenesis of lysosomal organelles complex 1 subunit 6
chr15,84570648,84571148,501,*,BRCA_161940,8.743808307,Promoter (<=1kb),15,84570649,84573254,2606,1,100506874,ENST00000560917.1,0,ENSG00000291646,LINC00933,long intergenic non-protein coding RNA 933
chr15,36579361,36579861,501,*,BRCA_157798,8.730001876,Promoter (<=1kb),15,36579626,36810244,230619,1,84529,ENST00000566621.6,0,ENSG00000186073,CDIN1,CDAN1 interacting nuclease 1
chr15,78979593,78980093,501,*,BRCA_161599,8.636287022,Promoter (<=1kb),15,78971903,78979125,7223,2,5923,ENST00000559926.1,-468,ENSG00000058335,RASGRF1,Ras protein specific guanine nucleotide releasing factor 1
chr15,90249251,90249751,501,*,BRCA_162516,8.608949053,Promoter (<=1kb),15,90249530,90259088,9559,1,440307,ENST00000339615.9,0,ENSG00000213471,TTLL13,tubulin tyrosine ligase like 13
chr15,43330365,43330865,501,*,BRCA_158435,8.592322199,Promoter (<=1kb),15,43330672,43354569,23898,1,161823,ENST00000562188.7,0,ENSG00000168803,ADAL,adenosine deaminase like
chr15,74460948,74461448,501,*,BRCA_161066,8.553072572,Promoter (<=1kb),15,74461248,74481303,20056,1,440288,ENST00000657781.2,0,ENSG00000247240,UBL7-DT,UBL7 divergent transcript
chr15,22980176,22980676,501,*,BRCA_157320,8.448521614,Promoter (<=1kb),15,22867052,22980368,113317,2,23191,ENST00000617928.5,0,ENSG00000273749,CYFIP1,cytoplasmic FMR1 interacting protein 1
chr15,78131238,78131738,501,*,BRCA_161489,8.438802901,Promoter (<=1kb),15,78104606,78131445,26840,2,10518,ENST00000258930.8,0,ENSG00000136425,CIB2,calcium and integrin binding family member 2
chr15,96327164,96327664,501,*,BRCA_162974,8.438031361,Promoter (<=1kb),15,96232098,96327353,95256,2,644192,ENST00000693368.1,0,ENSG00000247809,NR2F2-AS1,NR2F2 antisense RNA 1
chr15,43185085,43185585,501,*,BRCA_158418,8.422032556,Promoter (<=1kb),15,43185118,43193306,8189,1,23582,ENST00000564630.5,0,ENSG00000166946,CCNDBP1,cyclin D1 binding protein 1
chr15,43800301,43800801,501,*,BRCA_158462,8.291573001,Promoter (<=1kb),15,43800311,43801590,1280,1,25764,ENST00000498605.1,0,ENSG00000242028,HYPK,huntingtin interacting protein K
chr15,69422226,69422726,501,*,BRCA_160452,8.241589762,Promoter (<=1kb),15,69422900,69447918,25019,1,9493,ENST00000558585.5,-174,ENSG00000137807,KIF23,kinesin family member 23
chr15,74099990,74100490,501,*,BRCA_161022,8.241589762,Promoter (<=1kb),15,74100311,74138540,38230,1,57611,ENST00000561975.5,0,ENSG00000167178,ISLR2,immunoglobulin superfamily containing leucine rich repeat 2
chr15,62344860,62345360,501,*,BRCA_159614,8.208928588,Promoter (1-2kb),15,62343029,62343138,110,1,102464834,ENST00000618314.1,1831,ENSG00000275451,MIR6085,microRNA 6085
chr15,43775336,43775836,501,*,BRCA_158451,8.174651358,Promoter (<=1kb),15,43772901,43775505,2605,2,80237,ENST00000497465.1,0,ENSG00000128886,ELL3,elongation factor for RNA polymerase II 3
chr15,59170184,59170684,501,*,BRCA_159243,8.073738925,Promoter (<=1kb),15,59171183,59171262,80,2,100313886,ENST00000517221.1,578,ENSG00000253030,MIR2116,microRNA 2116
chr15,40928979,40929479,501,*,BRCA_158219,8.061416054,Promoter (<=1kb),15,40929340,40930890,1551,1,54567,ENST00000557876.1,0,ENSG00000128917,DLL4,delta like canonical Notch ligand 4
chr15,56464917,56465417,501,*,BRCA_159064,8.04543527,Promoter (<=1kb),15,56428724,56465137,36414,2,55329,ENST00000260453.4,0,ENSG00000138587,MNS1,meiosis specific nuclear structural 1
chr15,25860197,25860697,501,*,BRCA_157403,7.981586318,Promoter (1-2kb),15,25841480,25862184,20705,2,57194,ENST00000553577.2,1487,ENSG00000206190,ATP10A,ATPase phospholipid transporting 10A (putative)
chr15,65916542,65917042,501,*,BRCA_160077,7.968210027,Promoter (<=1kb),15,65913526,65915598,2073,2,84465,ENST00000478590.1,-944,ENSG00000157890,MEGF11,multiple EGF like domains 11
chr15,68340844,68341344,501,*,BRCA_160331,7.916016583,Promoter (<=1kb),15,68331951,68340843,8893,2,22801,ENST00000566429.1,-1,ENSG00000137809,ITGA11,integrin subunit alpha 11
chr15,66387224,66387724,501,*,BRCA_160110,7.890251782,Promoter (<=1kb),15,66386912,66491656,104745,1,5604,ENST00000689951.1,312,ENSG00000169032,MAP2K1,mitogen-activated protein kinase kinase 1
chr15,41849817,41850317,501,*,BRCA_158306,7.865114072,Promoter (<=1kb),15,41848371,41850572,2202,2,51332,ENST00000563899.1,255,ENSG00000137877,SPTBN5,"spectrin beta, non-erythrocytic 5"
chr15,29269604,29270104,501,*,BRCA_157501,7.850126076,Promoter (<=1kb),15,29264989,29269822,4834,2,56160,ENST00000332303.6,0,ENSG00000185115,NSMCE3,"NSE3 homolog, SMC5-SMC6 complex component"
chr15,80778918,80779418,501,*,BRCA_161732,7.833294539,Promoter (<=1kb),15,80779343,80951776,172434,1,57214,ENST00000220244.7,0,ENSG00000103888,CEMIP,cell migration inducing hyaluronidase 1
chr15,93072998,93073498,501,*,BRCA_162847,7.811864097,Promoter (<=1kb),15,93043416,93073148,29733,2,56963,ENST00000542321.6,0,ENSG00000182175,RGMA,repulsive guidance molecule BMP co-receptor a
chr15,31214792,31215292,501,*,BRCA_157575,7.784401731,Promoter (<=1kb),15,31215622,31220945,5324,1,124903454,ENST00000654993.1,-330,,LOC124903454,uncharacterized LOC124903454
chr15,44726529,44727029,501,*,BRCA_158507,7.780067268,Promoter (1-2kb),15,44728988,44767827,38840,1,140691,ENST00000559390.5,-1959,ENSG00000185880,TRIM69,tripartite motif containing 69
chr15,49046348,49046848,501,*,BRCA_158734,7.767372577,Promoter (<=1kb),15,48988638,49046446,57809,2,9728,ENST00000559471.6,0,ENSG00000138593,SECISBP2L,SECIS binding protein 2 like
chr15,48415340,48415840,501,*,BRCA_158688,7.749906315,Promoter (<=1kb),15,48411201,48416716,5516,2,2200,ENST00000561429.1,876,ENSG00000166147,FBN1,fibrillin 1
chr15,41920111,41920611,501,*,BRCA_158322,7.686784812,Promoter (<=1kb),15,41921417,41929286,7870,1,101928363,ENST00000564168.2,-806,ENSG00000259883,EHD4-AS1,EHD4 antisense RNA 1
chr15,50355222,50355722,501,*,BRCA_158792,7.630236484,Promoter (<=1kb),15,50285882,50355408,69527,2,2553,ENST00000359031.8,0,ENSG00000104064,GABPB1,GA binding protein transcription factor subunit beta 1
chr15,73927504,73928004,501,*,BRCA_160992,7.625009607,Promoter (<=1kb),15,73908083,73927974,19892,2,100287616,ENST00000685373.1,0,ENSG00000261801,LOXL1-AS1,LOXL1 antisense RNA 1
chr15,38453861,38454361,501,*,BRCA_157853,7.616494983,Promoter (<=1kb),15,38454127,38487710,33584,1,283742,ENST00000397609.6,0,ENSG00000171262,FAM98B,family with sequence similarity 98 member B
chr15,41660169,41660669,501,*,BRCA_158282,7.602417022,Promoter (<=1kb),15,41660397,41773081,112685,1,23269,ENST00000566586.6,0,ENSG00000174197,MGA,MAX dimerization protein MGA
chr15,82680236,82680736,501,*,BRCA_161859,7.578977383,Promoter (<=1kb),15,82659282,82680407,21126,2,8120,ENST00000660624.1,0,ENSG00000103723,AP3B2,adaptor related protein complex 3 subunit beta 2
chr15,38563916,38564416,501,*,BRCA_157861,7.576252598,Promoter (<=1kb),15,38490554,38564635,74082,2,10125,ENST00000414708.6,219,ENSG00000172575,RASGRP1,RAS guanyl releasing protein 1
chr15,42457395,42457895,501,*,BRCA_158374,7.551704788,Promoter (<=1kb),15,42412823,42457532,44710,2,64397,ENST00000263805.8,0,ENSG00000103994,ZNF106,zinc finger protein 106
chr15,37100456,37100956,501,*,BRCA_157818,7.507617419,Promoter (<=1kb),15,36889204,37100549,211346,2,4212,ENST00000561208.6,0,ENSG00000134138,MEIS2,Meis homeobox 2
chr15,42548560,42549060,501,*,BRCA_158379,7.503994049,Promoter (<=1kb),15,42497395,42548786,51392,2,255252,ENST00000650210.1,0,ENSG00000180979,LRRC57,leucine rich repeat containing 57
chr15,52360758,52361258,501,*,BRCA_158944,7.424909485,Promoter (<=1kb),15,52313696,52360081,46386,2,4644,ENST00000399229.7,-677,ENSG00000197535,MYO5A,myosin VA
chr15,73710020,73710520,501,*,BRCA_160971,7.413347137,Promoter (<=1kb),15,73709565,73714053,4489,1,80381,ENST00000559978.1,455,ENSG00000103855,CD276,CD276 molecule
chr15,59104836,59105336,501,*,BRCA_159234,7.405845912,Promoter (<=1kb),15,59105126,59114614,9489,1,9133,ENST00000561077.1,0,ENSG00000157456,CCNB2,cyclin B2
chr15,101168002,101168502,501,*,BRCA_163959,7.381705634,Promoter (<=1kb),15,101168530,101170821,2292,1,124903564,ENST00000557903.5,-28,,LOC124903564,uncharacterized LOC124903564
chr15,30922717,30923217,501,*,BRCA_157547,7.355234853,Promoter (1-2kb),15,30924484,30943082,18599,1,22909,ENST00000562881.2,-1267,ENSG00000198690,FAN1,FANCD2 and FANCI associated nuclease 1
chr15,61834034,61834534,501,*,BRCA_159546,7.348469452,Promoter (<=1kb),15,61834682,61935738,101057,1,124903501,ENST00000642740.1,-148,,LOC124903501,uncharacterized LOC124903501
chr15,64092995,64093495,501,*,BRCA_159867,7.335963889,Promoter (<=1kb),15,64074318,64093795,19478,2,84191,ENST00000557835.5,300,ENSG00000166797,CIAO2A,cytosolic iron-sulfur assembly component 2A
chr15,39920743,39921243,501,*,BRCA_158020,7.284830664,Promoter (<=1kb),15,39921042,39924899,3858,1,100505534,ENST00000499797.2,0,ENSG00000246863,GPR176-DT,GPR176 divergent transcript
chr15,30625828,30626328,501,*,BRCA_157538,7.270615336,Promoter (<=1kb),15,30626129,30773002,146874,1,100288637,ENST00000685924.1,0,ENSG00000187951,LOC100288637,OTU deubiquitinase 7A pseudogene
chr15,34583435,34583935,501,*,BRCA_157751,7.258334466,Promoter (<=1kb),15,34525095,34583651,58557,2,440270,ENST00000683415.1,0,ENSG00000215252,GOLGA8B,golgin A8 family member B
chr15,26629036,26629536,501,*,BRCA_157429,7.255964836,Promoter (<=1kb),15,26547189,26629090,81902,2,2562,ENST00000400188.7,0,ENSG00000166206,GABRB3,gamma-aminobutyric acid type A receptor subunit beta3
chr15,88913173,88913673,501,*,BRCA_162243,7.179799758,Promoter (<=1kb),15,88898683,88913379,14697,2,4240,ENST00000268150.13,0,ENSG00000140545,MFGE8,milk fat globule EGF and factor V/VIII domain containing
chr15,40815000,40815500,501,*,BRCA_158180,7.175645025,Promoter (1-2kb),15,40813663,40814322,660,1,84936,ENST00000563497.1,1337,ENSG00000166140,ZFYVE19,zinc finger FYVE-type containing 19
chr15,43275660,43276160,501,*,BRCA_158430,7.075623612,Promoter (<=1kb),15,43276280,43277007,728,2,116179,ENST00000562372.1,847,ENSG00000159495,TGM7,transglutaminase 7
chr15,39616628,39617128,501,*,BRCA_157989,7.04143918,Promoter (1-2kb),15,39588357,39618243,29887,2,161835,ENST00000642527.1,1115,ENSG00000150667,FSIP1,fibrous sheath interacting protein 1
chr15,69074348,69074848,501,*,BRCA_160403,7.00393231,Promoter (<=1kb),15,69074419,69095820,21402,1,283673,ENST00000558922.2,0,ENSG00000212766,EWSAT1,Ewing sarcoma associated transcript 1
chr15,43824524,43825024,501,*,BRCA_158464,6.989381463,Promoter (<=1kb),15,43804492,43824690,20199,2,4236,ENST00000267812.4,0,ENSG00000140259,MFAP1,microfibril associated protein 1
chr15,85771725,85772225,501,*,BRCA_162110,6.985077294,Promoter (1-2kb),15,85770496,85770578,83,2,100302121,ENST00000408707.1,-1147,ENSG00000221634,MIR1276,microRNA 1276
chr15,74995186,74995686,501,*,BRCA_161142,6.886491562,Promoter (<=1kb),15,74995542,75017925,22384,1,192683,ENST00000562327.5,0,ENSG00000198794,SCAMP5,secretory carrier membrane protein 5
chr15,81280750,81281250,501,*,BRCA_161788,6.801237938,Promoter (1-2kb),15,81278878,81306548,27671,1,3603,ENST00000560115.5,1872,ENSG00000172349,IL16,interleukin 16
chr15,51971589,51972089,501,*,BRCA_158885,6.763137924,Promoter (<=1kb),15,51938025,51971778,33754,2,123169,ENST00000299601.10,0,ENSG00000166477,LEO1,"LEO1 homolog, Paf1/RNA polymerase II complex component"
chr15,31392182,31392682,501,*,BRCA_157626,6.652541376,Promoter (<=1kb),15,31392843,31404729,11887,1,105370939,ENST00000500533.3,-161,,LOC105370939,uncharacterized LOC105370939
chr15,90100937,90101437,501,*,BRCA_162462,6.649713919,Promoter (<=1kb),15,90084177,90100695,16519,2,3418,ENST00000540499.2,-242,ENSG00000182054,IDH2,isocitrate dehydrogenase (NADP(+)) 2
chr15,25900904,25901404,501,*,BRCA_157411,6.64936615,Promoter (<=1kb),15,25902119,26053123,151005,1,100128714,ENST00000659702.1,-715,ENSG00000206187,LINC02346,long intergenic non-protein coding RNA 2346
chr15,69358298,69358798,501,*,BRCA_160440,6.638053528,Promoter (1-2kb),15,69359950,69407641,47692,1,54852,ENST00000340965.4,-1152,ENSG00000137819,PAQR5,progestin and adipoQ receptor family member 5
chr15,39472827,39473327,501,*,BRCA_157939,6.538199924,Promoter (<=1kb),15,39472944,39479812,6869,1,105370783,ENST00000671351.1,0,ENSG00000259269,LOC105370783,uncharacterized LOC105370783
chr15,90839746,90840246,501,*,BRCA_162595,6.508761306,Promoter (<=1kb),15,90839714,90843506,3793,1,105370969,ENST00000688856.1,32,ENSG00000259704,LOC105370969,uncharacterized LOC105370969
chr15,90660443,90660943,501,*,BRCA_162578,6.496924622,Promoter (<=1kb),15,90660739,90664686,3948,1,101929765,ENST00000559473.1,0,ENSG00000245479,LINC01585,long intergenic non-protein coding RNA 1585
chr15,78750923,78751423,501,*,BRCA_161565,6.479379831,Promoter (<=1kb),15,78752107,78753373,1267,1,646938,ENST00000434914.1,-684,ENSG00000290424,LOC646938,TBC1 domain family member 2B pseudogene
chr15,76190688,76191188,501,*,BRCA_161289,6.449935095,Promoter (<=1kb),15,76191469,76204962,13494,1,123591,ENST00000558249.1,-281,ENSG00000169758,TMEM266,transmembrane protein 266
chr15,101251865,101252365,501,*,BRCA_163982,6.368133862,Promoter (<=1kb),15,101175727,101252048,76322,2,22856,ENST00000254190.4,0,ENSG00000131873,CHSY1,chondroitin sulfate synthase 1
chr15,55290056,55290556,501,*,BRCA_159019,6.362310085,Promoter (<=1kb),15,55238118,55289813,51696,2,5873,ENST00000567639.1,-243,ENSG00000069974,RAB27A,"RAB27A, member RAS oncogene family"
chr15,40323315,40323815,501,*,BRCA_158083,6.345119467,Promoter (<=1kb),15,40323692,40326715,3024,1,100505573,ENST00000638170.2,0,ENSG00000259330,INAFM2,InaF motif containing 2
chr15,77419584,77420084,501,*,BRCA_161363,6.249445734,Promoter (<=1kb),15,77252499,77420094,167596,2,79834,ENST00000569159.1,10,ENSG00000173517,PEAK1,pseudopodium enriched atypical kinase 1
chr15,34342917,34343417,501,*,BRCA_157741,6.23378462,Promoter (<=1kb),15,34343315,34357735,14421,1,256646,ENST00000537011.6,0,ENSG00000184507,NUTM1,NUT midline carcinoma family member 1
chr15,56243662,56244162,501,*,BRCA_159052,6.177489403,Promoter (<=1kb),15,56243971,56430136,186166,1,374618,ENST00000560827.6,0,ENSG00000151575,TEX9,testis expressed 9
chr15,40382623,40383123,501,*,BRCA_158107,6.176837602,Promoter (<=1kb),15,40382721,40383438,718,1,90417,ENST00000559604.1,0,ENSG00000128944,KNSTRN,kinetochore localized astrin (SPAG5) binding protein
chr15,74200322,74200822,501,*,BRCA_161032,6.176190319,Promoter (1-2kb),15,74195331,74202405,7075,2,64220,ENST00000573724.1,1583,ENSG00000137868,STRA6,signaling receptor and transporter of retinol STRA6
chr15,74789279,74789779,501,*,BRCA_161096,6.160318868,Promoter (<=1kb),15,74788672,74788757,86,2,100616183,ENST00000581077.1,-522,ENSG00000264386,MIR4513,microRNA 4513
chr15,74889759,74890259,501,*,BRCA_161124,6.084131929,Promoter (<=1kb),15,74890005,74897092,7088,1,4351,ENST00000569931.5,0,ENSG00000178802,MPI,mannose phosphate isomerase
chr15,64046265,64046765,501,*,BRCA_159859,6.063346919,Promoter (<=1kb),15,63907036,64046485,139450,2,23604,ENST00000457488.6,0,ENSG00000035664,DAPK2,death associated protein kinase 2
chr15,34224773,34225273,501,*,BRCA_157736,6.062153504,Promoter (<=1kb),15,34225013,34230147,5135,1,51234,ENST00000249209.8,0,ENSG00000128463,EMC4,ER membrane protein complex subunit 4
chr15,41892476,41892976,501,*,BRCA_158312,6.045235396,Promoter (<=1kb),15,41892777,41895946,3170,1,105370792,ENST00000690521.2,0,ENSG00000174171,LOC105370792,uncharacterized LOC105370792
chr15,25850405,25850905,501,*,BRCA_157401,6.033214646,Promoter (1-2kb),15,25848747,25848825,79,2,100616474,ENST00000584117.1,-1580,ENSG00000266517,MIR4715,microRNA 4715
chr15,78709301,78709801,501,*,BRCA_161561,6.026253696,Promoter (1-2kb),15,78686918,78708052,21135,2,105370913,ENST00000560868.1,-1249,,LOC105370913,uncharacterized LOC105370913
chr15,40470693,40471193,501,*,BRCA_158128,5.96846539,Promoter (<=1kb),15,40470984,40473158,2175,1,113189,ENST00000306243.7,0,ENSG00000169105,CHST14,carbohydrate sulfotransferase 14
chr15,82849453,82849953,501,*,BRCA_161868,5.931234079,Promoter (<=1kb),15,82836946,82849727,12782,2,9455,ENST00000558090.2,0,ENSG00000103942,HOMER2,homer scaffold protein 2
chr15,42156393,42156893,501,*,BRCA_158362,5.870613284,Promoter (<=1kb),15,42139034,42156636,17603,2,255189,ENST00000397272.7,0,ENSG00000168907,PLA2G4F,phospholipase A2 group IVF
chr15,77527147,77527647,501,*,BRCA_161381,5.860884125,Promoter (1-2kb),15,77525540,77534110,8571,1,101929457,ENST00000561283.2,1607,ENSG00000259362,LOC101929457,uncharacterized LOC101929457
chr15,34038411,34038911,501,*,BRCA_157725,5.854460042,Promoter (<=1kb),15,33866227,34039204,172978,2,57099,ENST00000306730.8,293,ENSG00000169857,AVEN,apoptosis and caspase activation inhibitor
chr15,50908369,50908869,501,*,BRCA_158817,5.842185342,Promoter (<=1kb),15,50839876,50908599,68724,2,124903490,ENST00000613161.4,0,,LOC124903490,uncharacterized LOC124903490
chr15,43266784,43267284,501,*,BRCA_158428,5.82957325,Promoter (<=1kb),15,43232590,43266928,34339,2,9333,ENST00000220420.10,0,ENSG00000104055,TGM5,transglutaminase 5
chr15,23565372,23565872,501,*,BRCA_157332,5.818484868,Promoter (<=1kb),15,23565674,23568044,2371,1,7681,ENST00000314520.6,0,ENSG00000179455,MKRN3,makorin ring finger protein 3
chr15,40456207,40456707,501,*,BRCA_158125,5.80500388,Promoter (1-2kb),15,40453444,40454639,1196,2,124903473,ENST00000558601.1,-1568,,LOC124903473,uncharacterized LOC124903473
chr15,73368670,73369170,501,*,BRCA_160946,5.804589367,Promoter (<=1kb),15,73319859,73368958,49100,2,10021,ENST00000261917.4,0,ENSG00000138622,HCN4,hyperpolarization activated cyclic nucleotide gated potassium channel 4
chr15,45522560,45523060,501,*,BRCA_158578,5.789346651,Promoter (<=1kb),15,45479606,45522755,43150,2,7782,ENST00000261867.5,0,ENSG00000104154,SLC30A4,solute carrier family 30 member 4
chr15,85825620,85826120,501,*,BRCA_162122,5.761809816,Promoter (<=1kb),15,85825635,85825730,96,1,100847084,ENST00000584739.1,0,ENSG00000264406,MIR548AP,microRNA 548ap
chr15,22223044,22223544,501,*,BRCA_157282,5.748782909,Promoter (1-2kb),15,22225278,22225329,52,2,100302233,ENST00000408714.1,1785,ENSG00000221641,MIR1268A,microRNA 1268a
chr15,40828597,40829097,501,*,BRCA_158185,5.734276173,Promoter (<=1kb),15,40815451,40828708,13258,2,54866,ENST00000299174.10,0,ENSG00000166143,PPP1R14D,protein phosphatase 1 regulatory inhibitor subunit 14D
chr15,42270511,42271011,501,*,BRCA_158366,5.728662655,Promoter (<=1kb),15,42239668,42271601,31934,2,25963,ENST00000561578.5,590,ENSG00000103978,TMEM87A,transmembrane protein 87A
